input_x1,input_y1,input_theta0,input_theta1,output_v0,output_delta0,output_v1
0.306389046,1.655795175,0.458937782,0.793402065,0.094678239,-0.20000001,-0.192025208
0.340273577,1.689398754,0.358937777,0.767062375,-0.040650071,-0.20000001,-0.181960006
0.331006416,1.679934807,0.258937772,0.828208507,0.01337055,-0.20000001,-0.169179562
0.338567746,1.688295781,0.158937767,0.842134833,0.133649833,-0.20000001,-0.163548689
0.379834611,1.729540861,0.058937762,0.728716263,0.13283787,-0.20000001,-0.165038586
0.425506916,1.765975055,-0.041062243,0.6184356,0.376040254,-0.20000001,-0.181100752
0.573178231,1.838596267,-0.141062248,0.319300112,1.01059423,-0.20000001,-0.224076273
1.056993092,1.873441181,-0.241062253,-0.089398692,1.057283185,-0.20000001,-0.213677963
1.574353318,1.779470037,-0.341062258,-0.252261682,0.89871266,-0.20000001,-0.20718211
2.002329402,1.646075633,-0.441062263,-0.352071571,0.78164454,-0.20000001,-0.20615533
2.362009468,1.495629012,-0.541062268,-0.442323454,0.313296917,-0.20000001,-0.202114299
2.502445771,1.426445713,-0.641062273,-0.478685141,0.324932683,-0.20000001,-0.202622173
2.643485943,1.347633248,-0.741062278,-0.543632917,0.357211981,-0.20000001,-0.203121506
2.790746125,1.249667764,-0.841062283,-0.631616376,0.446526891,-0.20000001,-0.204913359
2.960863103,1.109142092,-0.941062288,-0.747283834,0.44395534,-0.20000001,-0.204805895
3.113792561,0.951308599,-1.041062293,-0.854213858,0.315573818,-0.20000001,-0.202381119
3.212406686,0.829719435,-1.141062298,-0.926912039,0.401099559,-0.20000001,-0.203955531
3.32263852,0.665092105,-1.241062303,-1.033861415,0.5088629,-0.20000001,-0.206190529
3.436719191,0.440931762,-1.341062308,-1.16219719,0.620767424,0.20000001,0.185765003
3.540354049,0.15034374,-1.241062303,-1.260452615,0.57710018,-0.20000001,-0.198843468
3.630279936,-0.12389625,-1.341062308,-1.262843238,0.620767425,0.20000001,0.194537864
3.715954832,-0.421966214,-1.241062303,-1.296324854,0.554839104,0.20000001,0.202759315
3.79616522,-0.687299531,-1.141062298,-1.249965536,0.5530261,0.20000001,0.204825926
3.89284789,-0.945399992,-1.041062293,-1.171518489,0.508801046,0.20000001,0.204919354
4.000836525,-1.174470824,-0.941062288,-1.086869499,0.48274081,0.20000001,0.204891595
4.121687856,-1.381845241,-0.841062283,-0.997937494,0.463687788,0.20000001,0.204788382
4.255164809,-1.569580804,-0.741062278,-0.906441895,0.463687787,0.20000001,0.204904739
4.405571411,-1.743816912,-0.641062273,-0.81038816,0.463687787,0.20000001,0.204953698
4.572123795,-1.902568289,-0.541062268,-0.712220084,0.463687787,0.20000001,0.204975341
4.753480762,-2.044106621,-0.441062263,-0.613070662,0.463687787,0.20000001,0.204985156
4.947973403,-2.166937908,-0.341062258,-0.513465627,0.620767425,0.20000001,0.207684374
5.225646841,-2.300085323,-0.241062253,-0.385552498,0.620767425,0.20000001,0.206854203
5.517653455,-2.400010005,-0.141062248,-0.275569519,0.620767425,0.20000001,0.206518134
5.818821388,-2.468459218,-0.041062243,-0.172004015,1.153487637,-0.20000001,-0.183227036
6.390940308,-2.532009574,-0.141062248,-0.101058497,0.802454523,0.20000001,0.196630738
6.789521343,-2.577536099,-0.041062243,-0.104070278,1.620175773,-0.20000001,-0.189401484
7.596667625,-2.642640207,-0.141062248,-0.099298992,4.172772815,0.20000001,0.182403826
9.67124224,-2.853977311,-0.041062243,-0.059872849,8.381165076,0.20000001,0.215729177
-0.033333333,0.261111111,1.570796327,1.570796327,-0.023504232,0.116202589,0.116202589
-0.033449767,0.249599763,1.628897621,1.549912792,0.391159773,-0.051144656,-0.047898846
-0.033676462,0.444832658,1.603325293,1.587206041,0.428475596,-0.188388789,-0.187673674
-0.038838879,0.659126335,1.509130899,1.59098247,0.623154123,0.19996974,0.194205327
-0.035950116,0.970410565,1.609115769,1.555179337,0.301045755,-0.199899754,-0.19798611
-0.036356686,1.12095687,1.509165892,1.581279938,0.566258872,0.199988511,0.195388739
-0.032169431,1.403875118,1.609160148,1.550946365,0.441240812,0.19989286,0.202121432
-0.030894431,1.624404856,1.709106578,1.58687832,0.345793296,-0.068496283,-0.063769206
-0.039028961,1.79630743,1.674858436,1.640819559,0.451406665,-0.199991698,-0.198339608
-0.057704971,2.021312574,1.574862587,1.65250737,0.00962957,-0.19998872,-0.199460879
-0.058309014,2.02747096,1.474868227,1.683185288,-0.228692546,-0.199999988,-0.190946385
-0.039522089,1.924520874,1.374868233,1.837073698,-0.035072362,-0.199999676,-0.177449993
-0.036664452,1.915074826,1.274868395,1.895691272,0.134452978,-0.199999972,-0.170501183
-0.053003056,1.973346829,1.174868409,1.792757327,0.067302326,-0.20000001,-0.166919588
-0.059596417,2.005538828,1.074868404,1.751648353,0.1388737,-0.20000001,-0.164616158
-0.066972906,2.065763167,0.974868399,1.634470541,0.128940159,-0.20000001,-0.165948713
-0.06760916,2.122887238,0.874868394,1.529598881,-0.078645677,0.200000009,0.163431515
-0.068189968,2.085240489,0.974868399,1.579934725,0.1605289,-0.20000001,-0.173624033
-0.064412697,2.157222046,0.874868394,1.457912104,0.477984601,-0.182491963,-0.178658875
-0.002211756,2.365500899,0.783622412,1.136493577,0.322190316,-0.20000001,-0.198811562
0.07335789,2.501411118,0.683622407,0.994108647,-0.309186934,-0.20000001,-0.180990704
0.014795036,2.383811328,0.583622402,1.26020479,0.650964732,-0.107281522,-0.124408221
0.173209772,2.628587133,0.529981642,0.810586028,-0.398714236,-0.20000001,-0.181135807
0.073836298,2.489999762,0.429981637,1.142035645,0.171231999,-0.20000001,-0.162592417
0.10912355,2.553454524,0.329981632,0.987615802,0.07163366,-0.20000001,-0.162666698
0.128574331,2.581440462,0.229981627,0.938088179,0.163984076,-0.20000001,-0.162584423
0.173938023,2.634498433,0.129981622,0.791282061,0.179138876,-0.20000001,-0.168840557
0.232818148,2.685590142,0.029981617,0.641011676,0.140377805,-0.20000001,-0.171865143
0.285495144,2.720689099,-0.070018388,0.534768123,0.327130192,-0.20000001,-0.183124889
0.419642327,2.77818877,-0.170018393,0.289844948,0.31924879,-0.20000001,-0.193391721
0.56670923,2.807087546,-0.270018398,0.106112508,0.127305411,0.20000001,0.18134233
0.624970902,2.810429203,-0.170018393,0.015971532,0.138877038,0.20000001,0.193982638
0.692901255,2.809356199,-0.070018388,-0.041245401,0.102186824,0.20000001,0.199623246
0.744207599,2.806447227,0.029981617,-0.068310731,0.783154207,-0.20000001,-0.191349232
1.135116082,2.794798621,-0.070018388,-0.022234077,0.037774749,0.20000001,0.199591284
1.154160446,2.794052318,0.029981617,-0.054343791,0.783891828,-0.20000001,-0.192686985
1.545671433,2.78544352,-0.070018388,-0.018450145,0.014098245,0.20000001,0.199661471
1.552861249,2.78518679,0.029981617,-0.051398879,0.775871293,-0.20000001,-0.193030985
1.940406384,2.777271843,-0.070018388,-0.017554606,0.00977715,0.20000001,0.199673557
1.945430026,2.777095936,0.029981617,-0.050627792,0.749860191,-0.20000001,-0.193312539
2.319986828,2.769513172,-0.070018388,-0.017024335,0.728076018,-0.20000001,-0.203575803
2.683298725,2.753852472,-0.170018393,-0.077045207,0.743694448,-0.20000001,-0.206040638
3.051478662,2.70915989,-0.270018398,-0.166650961,0.729005295,-0.20000001,-0.206454607
3.406568082,2.632008984,-0.370018403,-0.262138181,0.882463162,-0.20000001,-0.208338901
3.823996102,2.493526974,-0.470018408,-0.37536667,0.869015759,-0.20000001,-0.207317892
4.218519917,2.314223167,-0.570018413,-0.477323875,0.858311565,-0.20000001,-0.207086088
4.58848106,2.098910977,-0.670018418,-0.576909263,1.395373471,-0.220245541,-0.232264982
5.142428107,1.677518928,-0.780141189,-0.714047289,0.867722592,-0.211952358,-0.217220522
5.458741092,1.381586617,-0.886117368,-0.795847515,1.147886999,-0.425222628,-0.433839201
5.827290932,0.944758622,-1.098728682,-0.959064166,3.549577628,-0.20000001,-0.247466552
-0.033333333,0.283333333,1.570796327,1.570796327,-0.092953752,0.191181057,0.191181057
-0.034210177,0.237650181,1.666386855,1.528647082,0.356921582,-0.145606544,-0.139326786
-0.033422319,0.415121356,1.593583583,1.590688339,0.455483032,-0.149090959,-0.14895846
-0.038586669,0.642875747,1.519038104,1.587319854,0.618626011,0.199880068,0.195193484
-0.036181052,0.952017035,1.618978138,1.560195202,0.570459061,0.19993845,0.202944508
-0.039174427,1.236950755,1.718947363,1.610223442,0.229776152,-0.184665128,-0.181081452
-0.046726755,1.35108425,1.626614799,1.654718599,0.317829501,-0.135797192,-0.136636672
-0.059736756,1.509563519,1.558716203,1.645527395,0.373546602,0.19990786,0.195916331
-0.068645895,1.695852702,1.658670133,1.606066059,0.168156511,-0.199922776,-0.198762064
-0.073093333,1.779891965,1.558708745,1.635174092,0.432872637,-0.199967958,-0.202690393
-0.082935203,1.995880164,1.458724765,1.590834495,-0.237586319,-0.199982976,-0.195110738
-0.074497999,1.883411629,1.358733278,1.716217044,0.451507678,-0.199995439,-0.203150855
-0.083727897,2.1011437,1.258735558,1.522226356,-0.220157695,-0.200000009,-0.187363283
-0.081076159,2.003648548,1.158735553,1.692456951,-0.013501012,-0.200000008,-0.171497117
-0.081098852,2.003767475,1.05873555,1.732639373,0.122046225,-0.20000001,-0.16389449
-0.087093423,2.057346378,0.958735545,1.631824731,0.146058831,-0.20000001,-0.165485297
-0.087023653,2.121087728,0.85873554,1.508673892,0.053110614,0.200000009,0.156010307
-0.085279089,2.138126529,0.958735544,1.433424447,-0.130284063,0.200000009,0.183841786
-0.091778313,2.075635487,1.058735549,1.499610871,0.0598087,-0.20000001,-0.183427929
-0.089327457,2.106656314,0.958735544,1.482819531,-0.062633162,0.200000009,0.176290837
-0.0918386,2.074392472,1.058735549,1.501923277,0.319364305,0.193011697,0.160669675
-0.066004485,2.221609224,1.155241397,1.318644804,0.352415769,0.20000001,0.191602876
-0.014779811,2.388793264,1.255241402,1.245350278,0.561271686,-0.20000001,-0.199435075
0.074059651,2.655067863,1.155241397,1.237947769,0.528011517,-0.154522506,-0.158356329
0.166882148,2.901699876,1.077980144,1.180798396,0.459225585,-0.073475833,-0.077801159
0.260252082,3.110755193,1.041242228,1.123329739,0.317353394,-0.030667405,-0.03316629
0.331241436,3.252315234,1.025908525,1.090170584,0.254361798,0.006003999,0.00435815
0.39131748,3.364203598,1.028910524,1.067714009,0.280053524,-0.0282708,-0.029335952
0.459629114,3.48637641,1.014775124,1.054167119,0.253200654,-0.026804019,-0.027780376
0.522816049,3.596025119,1.001373115,1.041782247,0.100680902,-0.199952162,-0.200195665
0.548149336,3.640355978,0.901397034,1.058141122,0.317235507,-0.20000001,-0.202500308
0.629484888,3.775634057,0.801397029,0.997313334,0.328452309,-0.20000001,-0.202567781
0.72303814,3.908785758,0.701397024,0.917478639,0.13462488,-0.20000001,-0.198235434
0.764726139,3.962049659,0.601397019,0.89307489,0.353516618,-0.20000001,-0.201718268
0.881587556,4.089161034,0.501397014,0.764556965,-0.004934196,-0.20000001,-0.192986213
0.882229659,4.089803899,0.401397009,0.798730032,0.514898666,-0.20000001,-0.204343812
1.075711057,4.243039881,0.301397004,0.561234933,0.564864692,-0.20000001,-0.207799061
1.32313175,4.368659389,0.201396999,0.389650313,0.638884033,-0.20000001,-0.208422823
1.624011715,4.466860344,0.101396994,0.248544182,0.70298998,-0.20000001,-0.208145695
1.967528287,4.531103267,0.001396989,0.125623317,0.754627647,-0.20000001,-0.207809145
2.342385074,4.556558041,-0.098603016,0.012645229,0.746158888,-0.20000001,-0.207047444
2.713874142,4.542041654,-0.198603021,-0.090183441,0.801842679,-0.20000001,-0.207502203
3.109322882,4.484683621,-0.298603026,-0.19652076,0.696567684,-0.20000001,-0.206057213
3.446493623,4.401712661,-0.398603031,-0.287723316,0.882463162,-0.20000001,-0.208536527
3.859968285,4.252028333,-0.498603036,-0.403259139,0.869015759,-0.20000001,-0.20736464
4.249264125,4.061670128,-0.598603041,-0.505745305,0.858311565,-0.20000001,-0.207097011
4.61293739,3.835905302,-0.698603046,-0.605454726,1.467424231,-0.277993208,-0.290437113
5.179151969,3.372540904,-0.83759965,-0.760287264,0.849557207,-0.20000001,-0.205964175
5.473780618,3.067698921,-0.937599655,-0.847509224,3.131403243,-1.178451106,-1.201844817
6.181739157,1.700994144,-1.526825208,-1.376627693,11.35269101,0.20000001,0.027874112
-0.033333333,0.305555556,1.570796327,1.570796327,-0.192950903,0.19945797,0.19945797
-0.035639213,0.210222823,1.670525312,1.513869014,0.27094193,-0.199962822,-0.193287036
-0.033135092,0.344494684,1.570543901,1.577960672,0.512329583,-0.145817682,-0.146193651
-0.034560614,0.600693183,1.49763506,1.56616069,0.638932799,0.199343895,0.194501141
-0.025246407,0.919854258,1.597307008,1.539175299,0.271056707,0.030044767,0.031568828
-0.022346801,1.055224181,1.612329391,1.559207795,0.528594298,0.199978444,0.202503007
-0.023794418,1.31934198,1.712318613,1.601700114,0.400142725,0.199977535,0.203172572
-0.035117161,1.51857923,1.81230738,1.658248666,0.209020617,0.199985063,0.200823944
-0.04575127,1.622534849,1.912299912,1.691147027,0.018839914,-0.199922234,-0.194639907
-0.046839228,1.63024919,1.812338795,1.728809027,0.088440832,0.199989388,0.200029994
-0.05360887,1.674902024,1.912333489,1.716540037,0.026041302,-0.199923911,-0.195597468
-0.055532429,1.686391925,1.812371534,1.755024732,0.035774417,0.199967615,0.199843935
-0.058748054,1.705066859,1.912355341,1.729150594,-0.098796176,0.199982463,0.194835851
-0.05322965,1.660509366,2.012346573,1.653370613,-0.126434015,0.199978975,0.182789906
-0.051924044,1.608759573,2.11233606,1.528827423,-0.07969564,0.199986069,0.162504437
-0.054187325,1.584454565,2.212329094,1.419019507,-0.043012472,0.199982869,0.137220673
-0.055285575,1.57859778,2.312320529,1.342605534,-0.252897042,0.199987746,0.092242951
-0.067398321,1.54682786,2.412314402,0.940056754,-0.427370021,0.199989071,-0.022854902
-0.005980661,1.578581221,2.512308938,0.284183103,-0.511750668,0.20000001,-0.162712557
0.205703697,1.581103111,2.612308943,-0.167652661,0.002286999,0.20000001,-0.186983296
0.207817268,1.580779031,2.712308948,-0.134874476,-1.04473169,0.11994867,-0.145103181
0.705421652,1.441926499,2.772283283,-0.336342542,-1.010495535,0.101659273,-0.104934716
1.182004146,1.274226981,2.823112919,-0.328741405,-1.045782162,0.140111145,-0.139030639
1.680876424,1.118580404,2.893168491,-0.272327766,-1.057914184,0.160417925,-0.157843542
2.194690143,0.995216196,2.973377454,-0.197447873,-1.047094129,0.169568089,-0.166435142
2.711168799,0.9136009,3.058161498,-0.115278739,-1.026196454,0.174352952,-0.170996904
3.2221872,0.876327573,3.145337975,-0.029861863,-0.328456365,-0.017806915,0.018900502
3.38634058,0.872371746,3.136434517,-0.020027191,-0.419926908,0.007236536,-0.006611367
3.596260836,0.869220465,3.140052785,-0.010659589,-0.371352572,0.005244395,-0.004905519
3.781924031,0.867782093,3.142674983,-0.00513236,-0.391302721,0.004399425,-0.004156159
3.977570615,0.867199082,3.144874695,-0.001032577,-0.377314215,0.10189657,-0.101732826
4.166089737,0.869391867,3.19582298,0.026714303,-0.376969079,0.10192287,-0.10084715
4.354081571,0.87792278,3.246784415,0.065275036,-0.589929838,0.12693723,-0.124481934
4.647139062,0.90610309,3.31025303,0.126773436,-0.725278217,-0.07250039,0.075473878
5.006479846,0.954772685,3.274002835,0.133926209,-0.718279308,-0.062233958,0.062124993
5.362774355,0.999529256,3.242885857,0.113845386,-0.686561822,-0.068693449,0.067826275
5.704243675,1.033683333,3.208539132,0.084583239,-0.857163758,0.20000001,-0.201480586
6.130239228,1.078359854,3.308539137,0.135688918,-0.1456966,-0.046204198,0.046636966
6.20245767,1.088151197,3.285437038,0.133000937,-0.351535735,-0.091927473,0.092303247
6.376815379,1.110127198,3.239473302,0.115035233,-0.735533586,-0.200000007,0.198708864
6.742759735,1.139769577,3.139473299,0.041353778,-0.712207634,0.106603517,-0.109598012
7.09861263,1.153143873,3.192775057,0.043647514,-0.661053928,0.20000001,-0.19949624
7.427773011,1.177136155,3.292775062,0.108261651,-0.599062071,0.20000001,-0.197245389
7.722965591,1.221588692,3.392775067,0.193153937,-0.711653325,0.20000001,-0.195536075
8.066993556,1.307193202,3.492775072,0.294365386,-0.392535593,0.104359424,-0.101961953
8.252621425,1.368998259,3.544954784,0.348261557,-0.314159275,0.094411946,-0.092538502
8.398538038,1.425717956,3.592160757,0.393396297,-0.186744005,0.070029261,-0.068847775
8.483883925,1.462647757,3.627175387,0.423614989,-0.096051484,0.034357173,-0.0336964
8.527324264,1.482647691,3.644353974,0.439361206,0.350201094,0.20000001,-0.201816979
8.368130798,1.410449126,3.744353979,0.398525293,0.967412271,0.20000001,-0.215464225
-0.033333333,0.327777778,1.570796327,1.570796327,-0.224632264,0.199279763,0.199279763
-0.036171743,0.216706805,1.670436208,1.509501689,0.09527196,-0.197928064,-0.193843787
-0.034496557,0.263236886,1.571472176,1.556014371,0.434188206,-0.045511225,-0.044834654
-0.032409246,0.480315,1.548716564,1.56281301,0.606629616,0.199810444,0.198935488
-0.028735875,0.7836545,1.648621785,1.569948167,0.228887932,-0.199962228,-0.197544823
-0.03117912,0.897911185,1.548640671,1.605724041,0.440937125,-0.134348737,-0.136645559
-0.035639819,1.118187446,1.481466303,1.572264178,0.575427112,0.199892524,0.193851527
-0.026856467,1.405407706,1.581412565,1.530535757,0.490863991,0.019337222,0.021808483
-0.020898816,1.650599343,1.591081176,1.559822417,0.534159531,-0.199970928,-0.198203795
-0.020950437,1.917731382,1.491095712,1.566517463,-0.051539495,-0.199994463,-0.199037553
-0.020537605,1.893733995,1.39109848,1.612049174,-0.181015235,-0.199999956,-0.191170783
-0.012387006,1.812002688,1.291098502,1.741134657,0.742734292,-0.199999938,-0.212395019
-0.00338936,2.166458274,1.191098533,1.400392976,-0.25601532,-0.20000001,-0.190316335
-0.014501568,2.049955592,1.091098528,1.572150542,-0.059526149,-0.20000001,-0.174547389
-0.013725386,2.0303625,0.991098523,1.653693406,0.117669843,-0.20000001,-0.164918363
-0.015590863,2.082771108,0.891098518,1.558863974,0.132725701,-0.20000001,-0.165260286
-0.011675329,2.141078866,0.791098514,1.449044331,0.059231479,0.20000001,0.154628049
-0.008462202,2.16040486,0.891098518,1.36805052,-0.136725507,0.20000001,0.183956375
-0.019312508,2.095703632,0.991098523,1.440108639,0.435132242,0.066051068,0.040615944
0.033671336,2.294333102,1.024124057,1.213037556,0.707116807,-0.117828256,-0.129011032
0.182244672,2.611877671,0.965209929,1.069670108,0.131324159,-0.199854346,-0.20013426
0.214063596,2.67014625,0.865282757,1.068629725,0.118358841,-0.199897651,-0.198169228
0.243193516,2.722382887,0.765333931,1.052753087,0.753327271,-0.20000001,-0.213150931
0.465573215,3.017385801,0.665333926,0.823790294,-0.303712801,-0.20000001,-0.192702008
0.376905341,2.906049324,0.565333921,0.997266264,-0.290273619,-0.20000001,-0.169480091
0.329561973,2.805825362,0.465333916,1.304450784,0.406668348,-0.20000001,-0.163882339
0.405692887,2.950053877,0.365333911,0.907278049,0.014139624,-0.20000001,-0.172070836
0.412690554,2.959145227,0.265333906,0.921497392,0.231452473,-0.20000001,-0.172588224
0.481162896,3.032781232,0.165333901,0.728827653,0.209258917,-0.20000001,-0.18025625
